timestamp,open,high,low,close,volume
2020-08-11 14:00:00,1.2844,1.3575,1.1563,1.2615,15868812.646491
2020-08-11 15:00:00,1.2648,1.3505,1.2601,1.3064,8856162.990409
2020-08-11 16:00:00,1.3064,1.324,1.2398,1.2657,2828100.008168
2020-08-11 17:00:00,1.2653,1.2741,1.2296,1.254,1400813.216985
2020-08-11 18:00:00,1.254,1.2877,1.2239,1.285,1090901.433318
2020-08-11 19:00:00,1.2854,1.2999,1.2511,1.2764,873466.545608
2020-08-11 20:00:00,1.2766,1.305,1.261,1.2998,899965.942292
2020-08-11 21:00:00,1.2927,1.3875,1.288,1.3859,2921043.729783
2020-08-11 22:00:00,1.3873,1.614,1.365,1.5185,15674102.313226
2020-08-11 23:00:00,1.5185,1.5981,1.4712,1.5629,7208746.757394
2020-08-12 00:00:00,1.5609,1.985,1.555,1.91,23859101.290949
2020-08-12 01:00:00,1.9097,1.9844,1.7032,1.8002,15160205.877301
2020-08-12 02:00:00,1.8003,1.8213,1.6,1.6843,8883698.900882
2020-08-12 03:00:00,1.6845,1.793,1.6471,1.7569,5549962.122131
2020-08-12 04:00:00,1.7562,1.88,1.7529,1.7807,6701773.502998
2020-08-12 05:00:00,1.78,1.8395,1.7117,1.8107,4726875.434213
2020-08-12 06:00:00,1.8151,1.9376,1.8091,1.8481,8024111.413286
2020-08-12 07:00:00,1.8481,1.8846,1.78,1.8199,4607896.213689
2020-08-12 08:00:00,1.8182,1.88,1.8148,1.8638,3508280.433543
2020-08-12 09:00:00,1.8638,1.885,1.84,1.86,2155254.476191
2020-08-12 10:00:00,1.8657,1.869,1.7825,1.7943,3035883.070847
2020-08-12 11:00:00,1.7933,1.795,1.6285,1.6513,6622234.729706
2020-08-12 12:00:00,1.6555,1.78,1.617,1.7787,4951072.790114
2020-08-12 13:00:00,1.7778,1.84,1.735,1.7619,5157440.345079
2020-08-12 14:00:00,1.762,1.7938,1.7564,1.7742,2078347.486154
